text,text_clean,sentimen,emosi,created_at,uid,uniqueId,videoWebUrl,cid,avatarThumbnail
"prasaan wktu masih SMA STY lawan Australia bisa nahan imbang,ini blum apa-apa udah 3-0😄",prasaan wktu sma sty lawan australia nahan imbangini blum apaapa,netral,netral,2025-03-20 09:59:55+00:00,7163117567862326274,dakinyabangtan98,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483829000336818950,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f80d2d5a0d224c252dc8dafb3b2a9ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c8a39303&x-expires=1746172800&x-signature=0c63g3i5eM9GfMYqj11f5EYcckE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
kenapa si pelatih kaya gitu jelek jasa pelatih nyaa😭😭😭😭😭😭😭😭,kenapa latih kaya gitu jelek jasa latih nyaa,negatif,netral,2025-01-08 11:31:13+00:00,7368004480892257286,hisyam_isammm,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457505722029982471,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a77a47e42b12ae55ab9e8e55ae800fa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=047932a5&x-expires=1746176400&x-signature=%2BfJlRfkjsKXhMA3NES56z1S3txY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"santai broo, Dirtek nya Luis Van Gaal",santai broo dirtek luis van gaal,netral,netral,2025-01-08 11:18:56+00:00,7237237290194764806,brodyyxzzz,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457502533462278930,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/79645afee4d6c52f165d70b70919d3d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d1a52559&x-expires=1746176400&x-signature=gMAXJeumU8X8GGDoutN5PCGvxf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"PSSI yg begitu, kan selama sty latih udah hasilnya toh
setidaknya nunggu kontrak sty habis 2027 kalau nggak disambung gpp
atau sepaling kurang nunggu kualifikasi round 3 siap kalau mau pecat gpp, gitu",pssi begitu lama sty latih hasil tidak nunggu kontrak sty habis sambung gpp paling kurang nunggu kualifikasi round siap mau pecat gpp gitu,negatif,netral,2025-01-08 11:09:57+00:00,6776812125475193858,mvhkhr129,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457500259984671506,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e6d557971beeaa0e332c6651e28ef8bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=53000fba&x-expires=1746172800&x-signature=%2F8ehfvJxFdSnik3qWAvfri6a2uU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
awokawok,awokawok,netral,netral,2025-01-10 14:44:42+00:00,7292765512051000325,4ldypratama,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458297747692634887,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/202cee35e2b8fc4ffeefcdbc4ee11873~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=58a97886&x-expires=1746172800&x-signature=s6rR0EcWrAw1EYj1S7A55bqGFD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
g nyampe 1 THN bakalan out🗿,g nyampe thn bakal out,negatif,netral,2025-01-08 11:24:23+00:00,6886780971414520834,r12k14ri,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457503933385884422,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325237909664038930~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a4ce7334&x-expires=1746176400&x-signature=cirjcJnDovvLPo8nFbkOEXYhfN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Mimpi buruk itu nyata selamat tinggal inpian lolos ke piala dunia💐,mimpi buruk nyata selamat tinggal inpian lolos piala dunia,netral,netral,2025-01-08 11:15:50+00:00,6870343526367659009,ainuly31,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457501735399506706,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/322cd2e82408f1c7624e15d5bec62fcf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=373ee043&x-expires=1746176400&x-signature=%2B3x6eZzGoA%2FIoeLf9vTh2GuYK2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
mimpi timnas lolos pildun bakal terkubur,mimpi timnas lolos pildun bakal kubur,netral,netral,2025-01-08 11:52:30+00:00,6845815329680524293,keizyangganggus01,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457511197350331152,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e990f36ab47601eb1dbbb865a6177150~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=01f55ff8&x-expires=1746176400&x-signature=9laDKkxgYezK5WvgD2%2BWAfP7N5g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
Haaaah ttd,haaaah ttd,netral,netral,2025-01-08 10:12:22+00:00,6828307504636756997,mr_godamn,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457485380398449426,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7369065488258695201~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7606039a&x-expires=1746176400&x-signature=mfVhFg8nQDCT6IT54XhQpZmrakU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
taaaekkkkkk,taaaekkkkkk,netral,netral,2025-01-09 04:29:59+00:00,6539764566414131201,babyvexanana,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457768211385631496,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/28b4bc7cca75fef12e4ea7074c362e7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=487674c6&x-expires=1746172800&x-signature=xcadjUCmXxizUzKTPBN3NQeSR4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
sty lebih mending,sty mending,negatif,netral,2025-03-21 04:08:12+00:00,7269238559579358214,tyo.ervando3,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484109653993128722,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7351451822002831366~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04b9fe37&x-expires=1746172800&x-signature=UEzmN%2B8i4dgUTWNv%2F59tBx%2FuVVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
semoga gacor pelatih baru timnas,moga gacor latih baru timnas,netral,netral,2025-01-08 10:12:39+00:00,7445283174244762640,666ryuri,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457485499125646101,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/62c25ccd3525900007a365cde01485f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9c55e08&x-expires=1746176400&x-signature=y3UK%2BucwNysERJZLttUblzGKeow%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
selamat datang coach patrick,selamat datang coach patrick,positif,netral,2025-01-11 14:50:17+00:00,7385733663093244934,arif.sianturi7,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458670264710628113,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/47039113efbde8b25d870ff7e5119f23~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6d763d5&x-expires=1746172800&x-signature=Y%2F5ef4O%2FSqfAuVkqrj%2Fa6jvA0VE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
"sekecewa apapun sty dipecat tidak akan merubah keadaan.
untuk pak patrick mohon berikan yg terbaik untuk negara kami 🙏",kecewa apa sty pecat rubah ada pak patrick mohon ikan baik negara,negatif,sedih,2025-01-08 09:53:58+00:00,6959379756471567361,damaspradana772,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457480614305334022,https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/2a0fd4b94ccce30db84137dae63cc9e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=542144a2&x-expires=1746176400&x-signature=7yGr5ZimoUH4NhbvyhD5350ZFzQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Patrick di bawa indo biar jadi magnet para pemain tier a ke atas dan segi permainan total football sisa nya tinggal liat aja,patrick bawa indo magnet para main tier a atas segi main total football sisa tinggal liat,positif,netral,2025-01-10 13:27:05+00:00,6914529244748399618,naftyy_26,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458277759191335696,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/104f8f85aa8c917b046e9872e4dbe210~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0eef8304&x-expires=1746172800&x-signature=SP%2FhTGwg3MAcXLqzdB8kMaA956I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
dan marselino kehilangan ayahnya,marselino hilang ayah,netral,netral,2025-02-01 03:35:05+00:00,7180179091710182401,byna_naa0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7466288942653833990,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/32f283a0fa0a90286a8b842cfc03823e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=70d2877c&x-expires=1746172800&x-signature=vxeYpCra26TZ1PdVd73hjQrkTis%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"@⚡:welcom,era kegelapan😂",welcomera gelap,netral,netral,2025-01-08 14:09:39+00:00,7454551713246413830,pantx1_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457546578178458376,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a44f72e72917dc8c6a1c32635b7e9fcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=865ee20f&x-expires=1746172800&x-signature=QALPZV2u7SYYjbtxLQzvbALFxe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
dia kan katanya pernah kena kasus per joedian🗿😱,kata pernah kena kasus per joedian,netral,netral,2025-01-10 05:51:43+00:00,7284177784288609281,gocap5000,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458160317614342917,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9b5c2e7136b3e75d22806d90b3cced28~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21c01837&x-expires=1746172800&x-signature=tDYJbm9OeCvZtKwPvELCv2%2FJEmc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
👍👏👍👏👍👏👍,,netral,netral,2025-01-10 12:12:59+00:00,7346496292413637637,1986yasmind,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458258586176422661,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4de1ac0353fb5d822fea6bc50e9f6748~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=73d5701d&x-expires=1746172800&x-signature=17EDhPej2RNQ1KjF46RJJwJOT0o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"kita gak butuh proses pak kita butuh hasil,proses nya udh 4 tahun yg lalu",butuh proses pak butuh hasilproses udh tahun lalu,netral,netral,2025-01-08 08:59:38+00:00,7313858130873697286,xysa926,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457466641795351317,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/88deeb5e818e8dd73ffc31843d4c4229~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aae512ae&x-expires=1746172800&x-signature=BDm4AaxiTU17jEgLgfDLieLRJ98%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"🤗 STY
😲 Patrick",sty patrick,netral,netral,2025-03-23 06:39:58+00:00,6705241051331871745,_keyra0144,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484890969083822856,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d3273056265b23d2e26f6becd06e1bdc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de6b8b0d&x-expires=1746172800&x-signature=qZuE8dXseWjC2RdR%2BWAOjSNuIIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
we hate you eric,we hate eric,netral,netral,2025-01-08 23:30:49+00:00,7337327635985335301,coverpemulaoi,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457691007154045712,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7337327795850182661~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c09ad2fb&x-expires=1746172800&x-signature=UaFc%2FuZr%2Fydc%2F7wKEng8IyIBuoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
pelatih yg ngalahin jerman wktu 2018 diganti ama pelatih yg dibantai bahrain🗿,latih ngalahin jerman wktu ganti ama latih bantai bahrain,netral,netral,2025-01-08 09:01:44+00:00,7151617045133902874,gabrielangelosalb,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457467213310788360,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f1e99e064e98f5bde03f2d7acf1b8adf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=73a3a338&x-expires=1746176400&x-signature=9jWZGE2sP4qkpYFPSWmPWWK2IsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
minimal sty,minimal sty,netral,netral,2025-03-22 00:38:10+00:00,7345835271830701061,raya_0445,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484426595559211831,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cb51eb40764c9ca310eab64268fb7c41~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=694b5876&x-expires=1746172800&x-signature=lFNJnzqI4s4fEz8uH%2FMM9M54n%2Fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
sumpah kalo gak masuk pildung gua gak nonton indo lagi gua gak dukung indo lagi pelatih bagus bagus malah di ganti gua gak Terima sty di ganti gilirannya indo di peringkat bawah panggil sty giliran udh lumayan ke atas di buang sty kayak di manfaatin aja,sumpah masuk pildung nonton indo lagi dukung indo lagi latih bagus bagus malah ganti terima sty ganti gilir indo peringkat bawah panggil sty gilir udh lumayan atas buang sty manfaatin,positif,netral,2025-01-08 10:14:38+00:00,7083049187382150145,peminat_fixie,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457485969500848904,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fdcec4ea9f0a85c752916563d4a3f7b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c625125&x-expires=1746176400&x-signature=By4ji1XnjBpJ7i9mxEsW%2FGdzD%2BQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
y slmt dtg,y slmt dtg,netral,netral,2025-01-13 09:40:38+00:00,7157828991722030081,elisaamldnptrr,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7459332647883555591,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f4b6cb21ca6731ed40b4b01fdaac6b31~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1f3856f1&x-expires=1746172800&x-signature=lJpeyNxSRAme3tbP5cuCjcsCtn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
down grade😊😊,down grade,negatif,sedih,2025-01-08 09:56:31+00:00,7027476397032490011,gomawolee,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457481261834437381,https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1f68b86655257ee60bc780b7d6c56d29~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ddd98308&x-expires=1746172800&x-signature=77NP8vgswbFIaagRYXtIcZim8NQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
ini baru iq diatas 78😁,baru iq atas,netral,netral,2025-01-08 11:04:56+00:00,6833277433815483394,adithyar01,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457498937533104902,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3b246d9b69ffd18b62e4cf85efc6ca39~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c3b5dd4&x-expires=1746172800&x-signature=JoP7oK467dQ%2FLPt2BgaItWV9xLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
yg bener pomo?😹,bener pomo,netral,netral,2025-01-08 19:09:58+00:00,7271976214360933381,iyaguagg,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457623909002707718,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7ef0dd66&x-expires=1746172800&x-signature=EwO6NT3tGYLue5UjuK0Bl61pm30%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"kita liat dulu sampe 10 match timnas, kalo jelek ganti si,",liat dulu match timnas jelek ganti,negatif,netral,2025-03-10 12:00:11+00:00,6974783975282902018,bluuuuu_9999911111,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7480149276103459590,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fd46b2f4ab81dcd62a0e7bb50456c073~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48fff3ce&x-expires=1746172800&x-signature=93kl8fbSbYwKGvcKTd52KYAFC7o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Kluivert out👍,kluivert out,negatif,netral,2025-01-08 11:52:44+00:00,6874334252260934657,dwi_bangga7,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457511297253507848,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be9c127b97d01ee918174f6e76fc8cee~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cae8cdc4&x-expires=1746176400&x-signature=f6TzZVTx8d5fpMO19TuIEyjRKtU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"Welcome Patrick Kluivert to Indonesia, hopefully he can bring the Indonesian national team to the World Cup",welcome patrick kluivert to indonesia hopefully he can bring the indonesian national team to the world cup,positif,netral,2025-03-11 07:21:32+00:00,7383145696046171142,daffa.syarifullah,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7480448492100715319,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f5a65760d937fdd08cc5fa4981654fdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8480902&x-expires=1746172800&x-signature=j8dY5%2Bc9riVtQjMtKRULEYAfteU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
jadi kya kurang gitu sama timnas sekarang,kya kurang gitu sama timnas sekarang,netral,netral,2025-01-08 09:49:04+00:00,7426772671461000197,xydawww_23,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457479352696308485,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e45d18fca8ac271aa2741efdbb35ac2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d9c61b20&x-expires=1746172800&x-signature=J2JL%2FLPEXKUZ6qKmKtEbSLo21Hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
ini kan pas dia jadi pemain pas jadi pelatih mana? turu?,pas main pas latih mana turu,netral,netral,2025-01-08 10:46:44+00:00,6841810894772913154,rizalpramadhaniofficial,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457494234771358472,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330981123876454421~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a7d9c42d&x-expires=1746176400&x-signature=xvOvEHDkUcnqtF2UQJ%2Ff94%2BWkHY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
PECAT LAH KECEWA BANGET NIHH,pecat kecewa nihh,negatif,sedih,2025-03-20 10:46:03+00:00,7460352895834833921,sayyid0210,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483841137158816530,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5fd5f258f5a5c49d045fdc56a9089a78~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d8fce8e6&x-expires=1746172800&x-signature=nO0JQQAN%2BcSxJPUY0MNEtxVdXN4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"boleh bersedih boleh merenung, tapi jngan sampai lupa kalo kita juga tidak boleh hanya mendukung secara individu kita mempunyai timnas yg harus mendapatkan dukungan dari kita semuaa🥰",boleh sedih boleh renung tapi jngan lupa boleh dukung cara individu punya timnas dapat dukung semuaa,netral,sedih,2025-01-10 00:17:53+00:00,7308972617908782081,ryanrahmat0304,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458074255403270920,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/626f25362f9e14adaacc9565f356614c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6ef36be3&x-expires=1746172800&x-signature=iYYO0PklhKizJnLc2EBm3s24M8o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
sty i love youuuuu,sty i love youuuuu,positif,netral,2025-01-08 10:23:46+00:00,7287030248973370373,zidan.kakg,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457488360140096263,https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc0bb375&x-expires=1746176400&x-signature=eLoiTpoabMEUdTaoKLZJwdixpjs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kont*l,kontl,netral,netral,2025-01-08 09:05:09+00:00,6910508262966363137,aldiyan00,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457468101475795713,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c30ecca59a0b35827c60d29869bdca6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0716faf6&x-expires=1746176400&x-signature=bZS6PUIyXUK5Ufm0%2FrGEzQu8JlE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
aku pingin sty jadi pelatihh tim nas indonesia😭😭😭😭😭😭😭😭😭😭😭😭😭,pingin sty pelatihh tim nas indonesia,netral,netral,2025-03-21 03:46:27+00:00,7417836219000767493,kevinzio11,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484104037157389063,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5a894416153a69fda245d6cd1c9f2c4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd014780&x-expires=1746172800&x-signature=4btnN2iQVv8vipUS5F3cVMQmq6Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Atur ae lah☺️🙏,atur ae,netral,netral,2025-01-08 14:13:18+00:00,7069257390626161691,indwptr,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457547483943273221,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/912be7b359e6ac64a4b8749a97de7621~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=11f04ea2&x-expires=1746172800&x-signature=Eaxe7AQU6jaTpNer4LGUo3B12rw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
